"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
03,"Bergen",1760,"Glen Rock Boro","Administration Salaries and Benefits",1864,1835,2015,2045,2024
03,"Bergen",1760,"Glen Rock Boro","Total Operations and Maintenance of Plant",1795,1830,2038,2122,2135
03,"Bergen",1760,"Glen Rock Boro","Operations and Maintenance-Salaries and Benefits",434,442,469,494,509
03,"Bergen",1760,"Glen Rock Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",1760,"Glen Rock Boro","Total Extracurricular Costs",431,437,470,495,468
03,"Bergen",1760,"Glen Rock Boro","Total Equipment Costs",61,90,74,301,16
03,"Bergen",1760,"Glen Rock Boro","Legal Costs",41,39,32,33,37
03,"Bergen",1760,"Glen Rock Boro","Employee Benefits as a percentage of salaries","26.05%","26.36%","30.01%","29.27%","27.29%"
03,"Bergen",1860,"Hackensack City","Total Budgetary Comparative Per Pupil Cost",15801,16396,18772,18105,18490
03,"Bergen",1860,"Hackensack City","Total Classroom Instruction",9897,10156,11104,10615,10969
03,"Bergen",1860,"Hackensack City","Classroom-Salaries and Benefits",9178,9387,10691,10181,10115
03,"Bergen",1860,"Hackensack City","Classroom-General Supplies and Textbooks",326,357,211,257,288
03,"Bergen",1860,"Hackensack City","Classroom-Purchased Services",393,412,202,177,566
03,"Bergen",1860,"Hackensack City","Total Support Services",2475,2695,3088,3072,3092
03,"Bergen",1860,"Hackensack City","Support Services-Salaries and Benefits",2135,2270,2691,2608,2605
03,"Bergen",1860,"Hackensack City","Total Administrative Costs",1521,1522,2020,1904,1890
03,"Bergen",1860,"Hackensack City","Administration Salaries and Benefits",1349,1334,1529,1454,1560
03,"Bergen",1860,"Hackensack City","Total Operations and Maintenance of Plant",1574,1679,2133,2108,2095
03,"Bergen",1860,"Hackensack City","Operations and Maintenance-Salaries and Benefits",817,845,1050,973,982
03,"Bergen",1860,"Hackensack City","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",1860,"Hackensack City","Total Extracurricular Costs",331,341,420,400,439
03,"Bergen",1860,"Hackensack City","Total Equipment Costs",105,59,61,116,48
03,"Bergen",1860,"Hackensack City","Legal Costs",33,66,39,52,67
03,"Bergen",1860,"Hackensack City","Employee Benefits as a percentage of salaries","24.92%","26.07%","28.30%","28.37%","28.86%"
03,"Bergen",2050,"Harrington Park Boro","Total Budgetary Comparative Per Pupil Cost",17521,19185,20274,20199,20850
03,"Bergen",2050,"Harrington Park Boro","Total Classroom Instruction",11191,12077,12881,12633,13313
03,"Bergen",2050,"Harrington Park Boro","Classroom-Salaries and Benefits",10594,11429,12173,11925,12608
03,"Bergen",2050,"Harrington Park Boro","Classroom-General Supplies and Textbooks",195,209,196,228,199
03,"Bergen",2050,"Harrington Park Boro","Classroom-Purchased Services",402,439,511,480,507
03,"Bergen",2050,"Harrington Park Boro","Total Support Services",2620,3100,3227,3316,3318
03,"Bergen",2050,"Harrington Park Boro","Support Services-Salaries and Benefits",2167,2291,2461,2405,2376
03,"Bergen",2050,"Harrington Park Boro","Total Administrative Costs",1852,1970,2153,2222,2166
03,"Bergen",2050,"Harrington Park Boro","Administration Salaries and Benefits",1553,1670,1836,1811,1824
03,"Bergen",2050,"Harrington Park Boro","Total Operations and Maintenance of Plant",1679,1821,1837,1852,1841
03,"Bergen",2050,"Harrington Park Boro","Operations and Maintenance-Salaries and Benefits",705,736,789,773,780
03,"Bergen",2050,"Harrington Park Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2050,"Harrington Park Boro","Total Extracurricular Costs",179,218,177,176,212
03,"Bergen",2050,"Harrington Park Boro","Total Equipment Costs",4,90,0,0,0
03,"Bergen",2050,"Harrington Park Boro","Legal Costs",12,11,27,19,26
03,"Bergen",2050,"Harrington Park Boro","Employee Benefits as a percentage of salaries","34.64%","36.96%","39.75%","37.35%","35.95%"
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Budgetary Comparative Per Pupil Cost",14491,15876,16787,17409,17101
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Classroom Instruction",8781,9375,10047,10084,10182
03,"Bergen",2080,"Hasbrouck Heights Boro","Classroom-Salaries and Benefits",8291,8777,9474,9496,9581
03,"Bergen",2080,"Hasbrouck Heights Boro","Classroom-General Supplies and Textbooks",207,229,185,195,181
03,"Bergen",2080,"Hasbrouck Heights Boro","Classroom-Purchased Services",283,369,387,394,420
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Support Services",2189,2482,2690,2875,2977
03,"Bergen",2080,"Hasbrouck Heights Boro","Support Services-Salaries and Benefits",1649,1917,2045,2220,2285
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Administrative Costs",1530,1580,1636,1677,1676
03,"Bergen",2080,"Hasbrouck Heights Boro","Administration Salaries and Benefits",1281,1318,1387,1409,1419
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Operations and Maintenance of Plant",1522,1924,1880,2228,1697
03,"Bergen",2080,"Hasbrouck Heights Boro","Operations and Maintenance-Salaries and Benefits",833,792,893,889,915
03,"Bergen",2080,"Hasbrouck Heights Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Extracurricular Costs",463,508,527,535,561
03,"Bergen",2080,"Hasbrouck Heights Boro","Total Equipment Costs",26,62,11,27,12
03,"Bergen",2080,"Hasbrouck Heights Boro","Legal Costs",43,37,42,41,43
03,"Bergen",2080,"Hasbrouck Heights Boro","Employee Benefits as a percentage of salaries","27.14%","28.05%","30.36%","30.16%","28.15%"
03,"Bergen",2090,"Haworth Boro","Total Budgetary Comparative Per Pupil Cost",19895,21008,21690,22828,23309
03,"Bergen",2090,"Haworth Boro","Total Classroom Instruction",11831,12538,13189,13719,14197
03,"Bergen",2090,"Haworth Boro","Classroom-Salaries and Benefits",11047,11653,12390,12851,13188
03,"Bergen",2090,"Haworth Boro","Classroom-General Supplies and Textbooks",307,331,282,320,395
03,"Bergen",2090,"Haworth Boro","Classroom-Purchased Services",478,554,517,548,614
03,"Bergen",2090,"Haworth Boro","Total Support Services",3547,3492,3716,3961,3881
03,"Bergen",2090,"Haworth Boro","Support Services-Salaries and Benefits",2843,2732,2877,3058,2952
03,"Bergen",2090,"Haworth Boro","Total Administrative Costs",2170,2166,2192,2359,2359
03,"Bergen",2090,"Haworth Boro","Administration Salaries and Benefits",1629,1733,1705,1768,1819
03,"Bergen",2090,"Haworth Boro","Total Operations and Maintenance of Plant",2227,2641,2475,2648,2734
03,"Bergen",2090,"Haworth Boro","Operations and Maintenance-Salaries and Benefits",990,1500,1237,1317,1333
03,"Bergen",2090,"Haworth Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2090,"Haworth Boro","Total Extracurricular Costs",120,170,119,142,138
03,"Bergen",2090,"Haworth Boro","Total Equipment Costs",48,0,804,840,779
03,"Bergen",2090,"Haworth Boro","Legal Costs",89,27,37,52,52
03,"Bergen",2090,"Haworth Boro","Employee Benefits as a percentage of salaries","26.39%","27.18%","30.58%","29.74%","28.80%"
03,"Bergen",2180,"Hillsdale Boro","Total Budgetary Comparative Per Pupil Cost",17549,18565,19552,20833,21503
03,"Bergen",2180,"Hillsdale Boro","Total Classroom Instruction",10303,11104,11389,11937,12677
03,"Bergen",2180,"Hillsdale Boro","Classroom-Salaries and Benefits",10074,10840,11115,11604,12314
03,"Bergen",2180,"Hillsdale Boro","Classroom-General Supplies and Textbooks",190,224,216,272,300
03,"Bergen",2180,"Hillsdale Boro","Classroom-Purchased Services",39,40,58,62,62
03,"Bergen",2180,"Hillsdale Boro","Total Support Services",3727,3673,3813,4081,4106
03,"Bergen",2180,"Hillsdale Boro","Support Services-Salaries and Benefits",2510,2598,2658,2716,2952
03,"Bergen",2180,"Hillsdale Boro","Total Administrative Costs",1703,1757,1979,2125,2105
03,"Bergen",2180,"Hillsdale Boro","Administration Salaries and Benefits",1359,1481,1579,1638,1703
03,"Bergen",2180,"Hillsdale Boro","Total Operations and Maintenance of Plant",1732,1928,2262,2584,2509
03,"Bergen",2180,"Hillsdale Boro","Operations and Maintenance-Salaries and Benefits",516,539,580,587,665
03,"Bergen",2180,"Hillsdale Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2180,"Hillsdale Boro","Total Extracurricular Costs",79,85,83,82,86
03,"Bergen",2180,"Hillsdale Boro","Total Equipment Costs",26,12,0,89,0
03,"Bergen",2180,"Hillsdale Boro","Legal Costs",24,8,24,41,26
03,"Bergen",2180,"Hillsdale Boro","Employee Benefits as a percentage of salaries","25.79%","25.32%","32.05%","30.56%","31.16%"
03,"Bergen",2200,"Ho Ho Kus Boro","Total Budgetary Comparative Per Pupil Cost",14860,15606,16778,16591,17207
03,"Bergen",2200,"Ho Ho Kus Boro","Total Classroom Instruction",8966,9314,9996,9588,10033
03,"Bergen",2200,"Ho Ho Kus Boro","Classroom-Salaries and Benefits",8775,9134,9720,9282,9672
03,"Bergen",2200,"Ho Ho Kus Boro","Classroom-General Supplies and Textbooks",113,117,201,232,291
03,"Bergen",2200,"Ho Ho Kus Boro","Classroom-Purchased Services",78,62,75,74,69
03,"Bergen",2200,"Ho Ho Kus Boro","Total Support Services",2637,2729,2869,2925,3180
03,"Bergen",2200,"Ho Ho Kus Boro","Support Services-Salaries and Benefits",2302,2338,2374,2450,2809
03,"Bergen",2200,"Ho Ho Kus Boro","Total Administrative Costs",1965,2083,2197,2340,2340
03,"Bergen",2200,"Ho Ho Kus Boro","Administration Salaries and Benefits",1329,1428,1758,1833,1919
03,"Bergen",2200,"Ho Ho Kus Boro","Total Operations and Maintenance of Plant",1290,1478,1654,1670,1624
03,"Bergen",2200,"Ho Ho Kus Boro","Operations and Maintenance-Salaries and Benefits",671,530,731,719,714
03,"Bergen",2200,"Ho Ho Kus Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2200,"Ho Ho Kus Boro","Total Extracurricular Costs",0,0,60,65,27
03,"Bergen",2200,"Ho Ho Kus Boro","Total Equipment Costs",0,0,0,14,0
03,"Bergen",2200,"Ho Ho Kus Boro","Legal Costs",53,31,51,56,33
03,"Bergen",2200,"Ho Ho Kus Boro","Employee Benefits as a percentage of salaries","29.44%","30.50%","32.08%","28.93%","29.90%"
03,"Bergen",2620,"Leonia Boro","Total Budgetary Comparative Per Pupil Cost",15300,15702,16123,15556,16068
03,"Bergen",2620,"Leonia Boro","Total Classroom Instruction",8884,9027,9288,8768,8965
03,"Bergen",2620,"Leonia Boro","Classroom-Salaries and Benefits",8559,8587,8895,8386,8610
03,"Bergen",2620,"Leonia Boro","Classroom-General Supplies and Textbooks",316,429,350,339,326
03,"Bergen",2620,"Leonia Boro","Classroom-Purchased Services",9,10,43,43,29
03,"Bergen",2620,"Leonia Boro","Total Support Services",2173,2275,2415,2332,2635
03,"Bergen",2620,"Leonia Boro","Support Services-Salaries and Benefits",2023,2074,2187,2085,2375
03,"Bergen",2620,"Leonia Boro","Total Administrative Costs",2095,2073,2061,2089,2081
03,"Bergen",2620,"Leonia Boro","Administration Salaries and Benefits",1720,1709,1794,1680,1704
03,"Bergen",2620,"Leonia Boro","Total Operations and Maintenance of Plant",1664,1814,1918,1950,1981
03,"Bergen",2620,"Leonia Boro","Operations and Maintenance-Salaries and Benefits",1047,1204,1262,1271,1273
03,"Bergen",2620,"Leonia Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2620,"Leonia Boro","Total Extracurricular Costs",421,425,367,347,337
03,"Bergen",2620,"Leonia Boro","Total Equipment Costs",66,168,113,109,0
03,"Bergen",2620,"Leonia Boro","Legal Costs",15,20,21,20,20
03,"Bergen",2620,"Leonia Boro","Employee Benefits as a percentage of salaries","28.74%","28.47%","26.66%","26.05%","29.97%"
03,"Bergen",2710,"Little Ferry Boro","Total Budgetary Comparative Per Pupil Cost",14564,15511,15719,16659,13323
03,"Bergen",2710,"Little Ferry Boro","Total Classroom Instruction",8924,9476,8941,9786,7795
03,"Bergen",2710,"Little Ferry Boro","Classroom-Salaries and Benefits",8352,8958,8462,9236,7330
03,"Bergen",2710,"Little Ferry Boro","Classroom-General Supplies and Textbooks",327,289,284,336,225
03,"Bergen",2710,"Little Ferry Boro","Classroom-Purchased Services",245,229,195,214,240
03,"Bergen",2710,"Little Ferry Boro","Total Support Services",2360,2050,3063,2817,2163
03,"Bergen",2710,"Little Ferry Boro","Support Services-Salaries and Benefits",1970,1430,2330,2007,1503
03,"Bergen",2710,"Little Ferry Boro","Total Administrative Costs",1564,1882,1648,2076,1717
03,"Bergen",2710,"Little Ferry Boro","Administration Salaries and Benefits",1247,1540,1259,1656,1386
03,"Bergen",2710,"Little Ferry Boro","Total Operations and Maintenance of Plant",1655,2040,1987,1898,1579
03,"Bergen",2710,"Little Ferry Boro","Operations and Maintenance-Salaries and Benefits",918,957,950,1045,817
03,"Bergen",2710,"Little Ferry Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2710,"Little Ferry Boro","Total Extracurricular Costs",47,46,61,60,50
03,"Bergen",2710,"Little Ferry Boro","Total Equipment Costs",57,106,174,184,180
03,"Bergen",2710,"Little Ferry Boro","Legal Costs",28,33,56,94,51
03,"Bergen",2710,"Little Ferry Boro","Employee Benefits as a percentage of salaries","26.47%","27.07%","33.01%","30.80%","29.40%"
03,"Bergen",2740,"Lodi Borough","Total Budgetary Comparative Per Pupil Cost",12475,13468,13706,14097,13698
03,"Bergen",2740,"Lodi Borough","Total Classroom Instruction",7011,7625,7790,7915,7774
03,"Bergen",2740,"Lodi Borough","Classroom-Salaries and Benefits",6668,7127,7441,7535,7400
03,"Bergen",2740,"Lodi Borough","Classroom-General Supplies and Textbooks",222,369,238,236,250
03,"Bergen",2740,"Lodi Borough","Classroom-Purchased Services",121,129,110,144,123
03,"Bergen",2740,"Lodi Borough","Total Support Services",2191,2354,2438,2602,2493
03,"Bergen",2740,"Lodi Borough","Support Services-Salaries and Benefits",1555,1564,1682,1711,1685
03,"Bergen",2740,"Lodi Borough","Total Administrative Costs",1654,1695,1769,1786,1695
03,"Bergen",2740,"Lodi Borough","Administration Salaries and Benefits",1435,1490,1540,1549,1466
03,"Bergen",2740,"Lodi Borough","Total Operations and Maintenance of Plant",1373,1490,1408,1480,1443
03,"Bergen",2740,"Lodi Borough","Operations and Maintenance-Salaries and Benefits",700,722,746,736,756
03,"Bergen",2740,"Lodi Borough","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2740,"Lodi Borough","Total Extracurricular Costs",246,304,299,311,290
03,"Bergen",2740,"Lodi Borough","Total Equipment Costs",13,23,0,26,188
03,"Bergen",2740,"Lodi Borough","Legal Costs",53,16,33,33,31
03,"Bergen",2740,"Lodi Borough","Employee Benefits as a percentage of salaries","29.29%","30.37%","31.61%","31.12%","31.19%"
03,"Bergen",2860,"Lyndhurst Twp","Total Budgetary Comparative Per Pupil Cost",14814,14408,14344,14647,14159
03,"Bergen",2860,"Lyndhurst Twp","Total Classroom Instruction",8395,8510,8571,8604,8414
03,"Bergen",2860,"Lyndhurst Twp","Classroom-Salaries and Benefits",8026,8184,8182,8239,8030
03,"Bergen",2860,"Lyndhurst Twp","Classroom-General Supplies and Textbooks",145,130,188,164,244
03,"Bergen",2860,"Lyndhurst Twp","Classroom-Purchased Services",224,195,201,201,139
03,"Bergen",2860,"Lyndhurst Twp","Total Support Services",2272,1839,1919,1941,1620
03,"Bergen",2860,"Lyndhurst Twp","Support Services-Salaries and Benefits",1923,1596,1646,1674,1309
03,"Bergen",2860,"Lyndhurst Twp","Total Administrative Costs",1813,1818,1832,2021,2016
03,"Bergen",2860,"Lyndhurst Twp","Administration Salaries and Benefits",1455,1560,1561,1625,1751
03,"Bergen",2860,"Lyndhurst Twp","Total Operations and Maintenance of Plant",1616,1513,1306,1350,1472
03,"Bergen",2860,"Lyndhurst Twp","Operations and Maintenance-Salaries and Benefits",787,716,681,758,787
03,"Bergen",2860,"Lyndhurst Twp","Board Contribution to Food Services",217,223,157,159,149
03,"Bergen",2860,"Lyndhurst Twp","Total Extracurricular Costs",387,404,407,434,412
03,"Bergen",2860,"Lyndhurst Twp","Total Equipment Costs",0,0,2,2,0
03,"Bergen",2860,"Lyndhurst Twp","Legal Costs",52,51,59,56,39
03,"Bergen",2860,"Lyndhurst Twp","Employee Benefits as a percentage of salaries","30.33%","33.60%","31.96%","27.77%","25.72%"
03,"Bergen",2900,"Mahwah Twp","Total Budgetary Comparative Per Pupil Cost",18393,19307,20472,21591,21079
03,"Bergen",2900,"Mahwah Twp","Total Classroom Instruction",10381,10736,11315,11695,11468
03,"Bergen",2900,"Mahwah Twp","Classroom-Salaries and Benefits",9756,10016,10407,10664,10666
03,"Bergen",2900,"Mahwah Twp","Classroom-General Supplies and Textbooks",370,466,467,580,326
03,"Bergen",2900,"Mahwah Twp","Classroom-Purchased Services",255,254,441,452,477
03,"Bergen",2900,"Mahwah Twp","Total Support Services",3470,3929,4199,4422,4331
03,"Bergen",2900,"Mahwah Twp","Support Services-Salaries and Benefits",2610,3004,3039,3293,3250
03,"Bergen",2900,"Mahwah Twp","Total Administrative Costs",2091,1986,2119,2255,2255
03,"Bergen",2900,"Mahwah Twp","Administration Salaries and Benefits",1725,1598,1675,1763,1740
03,"Bergen",2900,"Mahwah Twp","Total Operations and Maintenance of Plant",1926,2084,2258,2614,2434
03,"Bergen",2900,"Mahwah Twp","Operations and Maintenance-Salaries and Benefits",275,284,287,289,288
03,"Bergen",2900,"Mahwah Twp","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",2900,"Mahwah Twp","Total Extracurricular Costs",486,531,536,561,546
03,"Bergen",2900,"Mahwah Twp","Total Equipment Costs",35,112,0,2,0
03,"Bergen",2900,"Mahwah Twp","Legal Costs",43,43,35,35,35
03,"Bergen",2900,"Mahwah Twp","Employee Benefits as a percentage of salaries","28.85%","28.70%","31.23%","30.80%","29.89%"
03,"Bergen",3060,"Maywood Boro","Total Budgetary Comparative Per Pupil Cost",13230,13781,14164,15013,14726
03,"Bergen",3060,"Maywood Boro","Total Classroom Instruction",8501,8903,9300,9696,9612
03,"Bergen",3060,"Maywood Boro","Classroom-Salaries and Benefits",7907,8314,8753,9066,8921
03,"Bergen",3060,"Maywood Boro","Classroom-General Supplies and Textbooks",553,516,472,474,515
03,"Bergen",3060,"Maywood Boro","Classroom-Purchased Services",41,72,76,156,176
03,"Bergen",3060,"Maywood Boro","Total Support Services",1794,1855,1899,2094,2075
03,"Bergen",3060,"Maywood Boro","Support Services-Salaries and Benefits",1331,1310,1403,1530,1588
03,"Bergen",3060,"Maywood Boro","Total Administrative Costs",1302,1403,1446,1616,1477
03,"Bergen",3060,"Maywood Boro","Administration Salaries and Benefits",1033,1085,1145,1183,1135
